speaker,video_id,interval_id,valid,duration,start_time_string,end_time_string,video_link,video_fn,start_time,end_time,org_start_time,org_end_time,max_frames_token,valid_duration,valid_single_token_per_frame,video_downloded,valid_hd5,valid_max_token_duration,valid_frames_count
oliver,WyGq6cjcc3Q,216320,True,10.133333,00:03:24.56,00:03:34.70,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:03:24.560000,0 days 00:03:34.700000,0 days 00:03:24.560000,0 days 00:03:34.700000,33,True,True,False,True,True,True
oliver,WyGq6cjcc3Q,216321,False,54.333334,00:03:34.83,00:04:29.16,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:03:34.830000,0 days 00:04:29.160000,0 days 00:03:34.830000,0 days 00:04:29.160000,73,True,True,False,True,False,True
oliver,WyGq6cjcc3Q,216393,False,52.666666000000006,00:17:36.56,00:18:29.23,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:17:36.560000,0 days 00:18:29.230000,0 days 00:17:36.560000,0 days 00:18:29.230000,87,True,True,False,True,False,True
oliver,WyGq6cjcc3Q,216400,True,10.866666,00:00:05.56,00:00:16.43,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:00:05.560000,0 days 00:00:16.430000,0 days 00:00:05.560000,0 days 00:00:16.430000,52,True,True,False,True,True,True
oliver,WyGq6cjcc3Q,216401,False,3.8,00:00:16.63,00:00:20.43,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:00:16.630000,0 days 00:00:20.430000,0 days 00:00:16.630000,0 days 00:00:20.430000,32,False,True,False,True,True,True
oliver,WyGq6cjcc3Q,216700,True,5.4,00:20:40.56,00:20:45.96,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:20:40.560000,0 days 00:20:45.960000,0 days 00:20:40.560000,0 days 00:20:45.960000,18,True,True,False,True,True,True
oliver,WyGq6cjcc3Q,216748,True,18.2,00:09:47.10,00:10:05.30,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:09:47.100000,0 days 00:10:05.300000,0 days 00:09:47.100000,0 days 00:10:05.300000,49,True,True,False,True,True,True
oliver,WyGq6cjcc3Q,216804,False,4.933333,00:08:34.56,00:08:39.50,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:08:34.560000,0 days 00:08:39.500000,0 days 00:08:34.560000,0 days 00:08:39.500000,-1,True,False,False,False,False,False
oliver,WyGq6cjcc3Q,216841,False,22.8,00:15:09.56,00:15:32.36,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:15:09.560000,0 days 00:15:32.360000,0 days 00:15:09.560000,0 days 00:15:32.360000,100,True,True,False,True,False,True
oliver,WyGq6cjcc3Q,216926,False,25.8,00:00:44.56,00:01:10.36,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:00:44.560000,0 days 00:01:10.360000,0 days 00:00:44.560000,0 days 00:01:10.360000,138,True,True,False,True,False,True
oliver,WyGq6cjcc3Q,217028,False,20.8,00:10:40.56,00:11:01.36,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:10:40.560000,0 days 00:11:01.360000,0 days 00:10:40.560000,0 days 00:11:01.360000,112,True,True,False,True,False,True
oliver,WyGq6cjcc3Q,217101,False,4.733333,00:20:16.70,00:20:21.43,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:20:16.700000,0 days 00:20:21.430000,0 days 00:20:16.700000,0 days 00:20:21.430000,9,True,False,False,True,True,False
oliver,WyGq6cjcc3Q,217102,False,12.466666,00:21:04.56,00:21:17.3,http://www.youtube.com/watch?v=WyGq6cjcc3Q,Alex_Jones_-_Last_Week_Tonight_with_John_Oliver_HBO-WyGq6cjcc3Q.webm,0 days 00:21:04.560000,0 days 00:21:17.030000,0 days 00:21:04.560000,0 days 00:21:17.030000,15,True,False,False,True,True,False
oliver,Ifi9M7DRazI,214359,False,94.866666,00:14:03.56,00:15:38.43,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:14:03.560000,0 days 00:15:38.430000,0 days 00:14:03.560000,0 days 00:15:38.430000,123,True,False,False,True,False,False
oliver,Ifi9M7DRazI,214360,True,4.0666660000000014,00:15:38.96,00:15:43.3,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:15:38.960000,0 days 00:15:43.030000,0 days 00:15:38.960000,0 days 00:15:43.030000,10,True,True,False,True,True,True
oliver,Ifi9M7DRazI,214789,False,71.8,00:10:43.36,00:11:55.16,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:10:43.360000,0 days 00:11:55.160000,0 days 00:10:43.360000,0 days 00:11:55.160000,83,True,True,False,True,False,True
oliver,Ifi9M7DRazI,214934,True,20.866666,00:08:26.56,00:08:47.43,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:08:26.560000,0 days 00:08:47.430000,0 days 00:08:26.560000,0 days 00:08:47.430000,35,True,True,False,True,True,True
oliver,Ifi9M7DRazI,214938,True,10.666667,00:08:48.83,00:08:59.50,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:08:48.830000,0 days 00:08:59.500000,0 days 00:08:48.830000,0 days 00:08:59.500000,27,True,True,False,True,True,True
oliver,Ifi9M7DRazI,214939,False,2.666667,00:08:59.63,00:09:02.30,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:08:59.630000,0 days 00:09:02.300000,0 days 00:08:59.630000,0 days 00:09:02.300000,41,False,True,False,True,True,True
oliver,Ifi9M7DRazI,215166,False,19.866666,00:10:04.56,00:10:24.43,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:10:04.560000,0 days 00:10:24.430000,0 days 00:10:04.560000,0 days 00:10:24.430000,-1,True,False,False,False,False,False
oliver,Ifi9M7DRazI,215184,False,3.6,00:12:10.56,00:12:14.16,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:12:10.560000,0 days 00:12:14.160000,0 days 00:12:10.560000,0 days 00:12:14.160000,-1,False,False,False,False,False,False
oliver,Ifi9M7DRazI,215185,False,1.933333,00:12:14.30,00:12:16.23,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:12:14.300000,0 days 00:12:16.230000,0 days 00:12:14.300000,0 days 00:12:16.230000,-1,False,False,False,False,False,False
oliver,Ifi9M7DRazI,215186,False,3.5333339999999995,00:12:16.43,00:12:19.96,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:12:16.430000,0 days 00:12:19.960000,0 days 00:12:16.430000,0 days 00:12:19.960000,20,False,True,False,True,True,True
oliver,Ifi9M7DRazI,215188,False,1.333333,00:12:20.70,00:12:22.3,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:12:20.700000,0 days 00:12:22.030000,0 days 00:12:20.700000,0 days 00:12:22.030000,21,False,True,False,True,True,True
oliver,Ifi9M7DRazI,215189,False,2.6,00:12:22.16,00:12:24.76,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:12:22.160000,0 days 00:12:24.760000,0 days 00:12:22.160000,0 days 00:12:24.760000,-1,False,False,False,False,False,False
oliver,Ifi9M7DRazI,215192,False,2.466666,00:12:25.76,00:12:28.23,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:12:25.760000,0 days 00:12:28.230000,0 days 00:12:25.760000,0 days 00:12:28.230000,-1,False,False,False,False,False,False
oliver,Ifi9M7DRazI,215193,False,2.933333,00:12:28.50,00:12:31.43,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:12:28.500000,0 days 00:12:31.430000,0 days 00:12:28.500000,0 days 00:12:31.430000,9,False,True,False,True,True,True
oliver,Ifi9M7DRazI,215196,True,8.733334,00:12:32.63,00:12:41.36,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:12:32.630000,0 days 00:12:41.360000,0 days 00:12:32.630000,0 days 00:12:41.360000,25,True,True,False,True,True,True
oliver,Ifi9M7DRazI,215232,True,32.2,00:15:54.56,00:16:26.76,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:15:54.560000,0 days 00:16:26.760000,0 days 00:15:54.560000,0 days 00:16:26.760000,45,True,True,False,True,True,True
oliver,Ifi9M7DRazI,215233,False,52.2,00:16:26.90,00:17:19.10,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:16:26.900000,0 days 00:17:19.100000,0 days 00:16:26.900000,0 days 00:17:19.100000,76,True,True,False,True,False,True
oliver,Ifi9M7DRazI,215446,False,12.133333,00:02:55.56,00:03:07.70,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:02:55.560000,0 days 00:03:07.700000,0 days 00:02:55.560000,0 days 00:03:07.700000,91,True,True,False,True,False,True
oliver,Ifi9M7DRazI,215447,False,36.333334,00:03:07.83,00:03:44.16,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:03:07.830000,0 days 00:03:44.160000,0 days 00:03:07.830000,0 days 00:03:44.160000,93,True,True,False,True,False,True
oliver,Ifi9M7DRazI,215448,True,19.2,00:03:44.30,00:04:03.50,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:03:44.300000,0 days 00:04:03.500000,0 days 00:03:44.300000,0 days 00:04:03.500000,33,True,True,False,True,True,True
oliver,Ifi9M7DRazI,215454,False,1.333333,00:04:05.50,00:04:06.83,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:04:05.500000,0 days 00:04:06.830000,0 days 00:04:05.500000,0 days 00:04:06.830000,7,False,True,False,True,True,True
oliver,Ifi9M7DRazI,215462,False,3.666667,00:04:09.63,00:04:13.30,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:04:09.630000,0 days 00:04:13.300000,0 days 00:04:09.630000,0 days 00:04:13.300000,15,False,True,False,True,True,True
oliver,Ifi9M7DRazI,215463,False,37.466667,00:04:13.43,00:04:50.90,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:04:13.430000,0 days 00:04:50.900000,0 days 00:04:13.430000,0 days 00:04:50.900000,162,True,True,False,True,False,True
oliver,Ifi9M7DRazI,215594,False,39.2,00:12:53.63,00:13:32.83,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:12:53.630000,0 days 00:13:32.830000,0 days 00:12:53.630000,0 days 00:13:32.830000,63,True,True,False,True,False,True
oliver,Ifi9M7DRazI,215595,True,9.4,00:13:36.83,00:13:46.23,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:13:36.830000,0 days 00:13:46.230000,0 days 00:13:36.830000,0 days 00:13:46.230000,18,True,True,False,True,True,True
oliver,Ifi9M7DRazI,215668,False,1.266666,00:01:47.56,00:01:48.83,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:01:47.560000,0 days 00:01:48.830000,0 days 00:01:47.560000,0 days 00:01:48.830000,-1,False,False,False,False,False,False
oliver,Ifi9M7DRazI,215671,False,21.2,00:01:50.96,00:02:12.16,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:01:50.960000,0 days 00:02:12.160000,0 days 00:01:50.960000,0 days 00:02:12.160000,75,True,True,False,True,False,True
oliver,Ifi9M7DRazI,215681,False,2.4,00:02:16.56,00:02:18.96,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:02:16.560000,0 days 00:02:18.960000,0 days 00:02:16.560000,0 days 00:02:18.960000,7,False,True,False,True,True,True
oliver,Ifi9M7DRazI,215685,True,22.533333,00:02:21.70,00:02:44.23,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:02:21.700000,0 days 00:02:44.230000,0 days 00:02:21.700000,0 days 00:02:44.230000,20,True,True,False,True,True,True
oliver,Ifi9M7DRazI,216418,False,3.0,00:05:12.56,00:05:15.56,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:05:12.560000,0 days 00:05:15.560000,0 days 00:05:12.560000,0 days 00:05:15.560000,21,False,True,False,True,True,True
oliver,Ifi9M7DRazI,216419,True,54.533333,00:05:15.70,00:06:10.23,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:05:15.700000,0 days 00:06:10.230000,0 days 00:05:15.700000,0 days 00:06:10.230000,57,True,True,False,True,True,True
oliver,Ifi9M7DRazI,216759,False,55.666666000000006,00:06:22.56,00:07:18.23,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:06:22.560000,0 days 00:07:18.230000,0 days 00:06:22.560000,0 days 00:07:18.230000,116,True,True,False,True,False,True
oliver,Ifi9M7DRazI,216760,False,32.8,00:07:42.56,00:08:15.36,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:07:42.560000,0 days 00:08:15.360000,0 days 00:07:42.560000,0 days 00:08:15.360000,156,True,True,False,True,False,True
oliver,Ifi9M7DRazI,216842,False,11.533333,00:01:12.56,00:01:24.10,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:01:12.560000,0 days 00:01:24.100000,0 days 00:01:12.560000,0 days 00:01:24.100000,64,True,True,False,True,False,True
oliver,Ifi9M7DRazI,216843,False,10.133334,00:01:24.23,00:01:34.36,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:01:24.230000,0 days 00:01:34.360000,0 days 00:01:24.230000,0 days 00:01:34.360000,67,True,True,False,True,False,True
oliver,Ifi9M7DRazI,216909,False,13.866666,00:09:34.56,00:09:48.43,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:09:34.560000,0 days 00:09:48.430000,0 days 00:09:34.560000,0 days 00:09:48.430000,122,True,True,False,True,False,True
oliver,Ifi9M7DRazI,216915,True,6.133333,00:00:38.56,00:00:44.70,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:00:38.560000,0 days 00:00:44.700000,0 days 00:00:38.560000,0 days 00:00:44.700000,48,True,True,False,True,True,True
oliver,Ifi9M7DRazI,216916,True,11.6,00:00:44.83,00:00:56.43,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:00:44.830000,0 days 00:00:56.430000,0 days 00:00:44.830000,0 days 00:00:56.430000,37,True,True,False,True,True,True
oliver,Ifi9M7DRazI,217020,False,2.533334,00:09:22.63,00:09:25.16,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:09:22.630000,0 days 00:09:25.160000,0 days 00:09:22.630000,0 days 00:09:25.160000,31,False,True,False,True,True,True
oliver,Ifi9M7DRazI,217021,True,6.133333,00:09:25.30,00:09:31.43,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:09:25.300000,0 days 00:09:31.430000,0 days 00:09:25.300000,0 days 00:09:31.430000,28,True,True,False,True,True,True
oliver,Ifi9M7DRazI,217087,True,5.733333,00:00:05.56,00:00:11.30,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:00:05.560000,0 days 00:00:11.300000,0 days 00:00:05.560000,0 days 00:00:11.300000,14,True,True,False,True,True,True
oliver,Ifi9M7DRazI,217088,True,7.2,00:00:12.23,00:00:19.43,http://www.youtube.com/watch?v=Ifi9M7DRazI,American_Health_Care_Act_-_Last_Week_Tonight_with_John_Oliver_HBO-Ifi9M7DRazI.webm,0 days 00:00:12.230000,0 days 00:00:19.430000,0 days 00:00:12.230000,0 days 00:00:19.430000,14,True,True,False,True,True,True
oliver,4U2eDJnwz_s,214627,False,46.446446,00:10:37.27,00:11:23.71,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:10:37.270000,0 days 00:11:23.710000,0 days 00:10:37.270000,0 days 00:11:23.710000,141,True,True,False,True,False,True
oliver,4U2eDJnwz_s,214628,False,6.1394730000000015,00:11:23.85,00:11:29.98,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:11:23.850000,0 days 00:11:29.980000,0 days 00:11:23.850000,0 days 00:11:29.980000,66,True,True,False,True,False,True
oliver,4U2eDJnwz_s,214634,False,1.334668,00:11:31.92,00:11:33.25,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:11:31.920000,0 days 00:11:33.250000,0 days 00:11:31.920000,0 days 00:11:33.250000,21,False,True,False,True,True,True
oliver,4U2eDJnwz_s,214844,True,5.739073,00:00:05.40,00:00:11.14,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:00:05.400000,0 days 00:00:11.140000,0 days 00:00:05.400000,0 days 00:00:11.140000,9,True,True,False,True,True,True
oliver,4U2eDJnwz_s,215666,True,5.271938,00:03:00.54,00:03:05.81,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:03:00.540000,0 days 00:03:05.810000,0 days 00:03:00.540000,0 days 00:03:05.810000,56,True,True,False,True,True,True
oliver,4U2eDJnwz_s,215667,False,46.579914,00:03:05.95,00:03:52.53,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:03:05.950000,0 days 00:03:52.530000,0 days 00:03:05.950000,0 days 00:03:52.530000,66,True,True,False,True,False,True
oliver,4U2eDJnwz_s,215724,True,33.3667,00:04:24.79,00:04:58.16,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:04:24.790000,0 days 00:04:58.160000,0 days 00:04:24.790000,0 days 00:04:58.160000,33,True,True,False,True,True,True
oliver,4U2eDJnwz_s,215727,False,3.403404,00:04:59.43,00:05:02.83,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:04:59.430000,0 days 00:05:02.830000,0 days 00:04:59.430000,0 days 00:05:02.830000,8,False,True,False,True,True,True
oliver,4U2eDJnwz_s,215728,False,8.942276,00:05:02.96,00:05:11.91,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:05:02.960000,0 days 00:05:11.910000,0 days 00:05:02.960000,0 days 00:05:11.910000,72,True,True,False,True,False,True
oliver,4U2eDJnwz_s,215817,False,78.945612,00:06:40.20,00:07:59.14,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:06:40.200000,0 days 00:07:59.140000,0 days 00:06:40.200000,0 days 00:07:59.140000,474,True,False,False,True,False,False
oliver,4U2eDJnwz_s,215818,False,7.073741,00:07:59.27,00:08:06.35,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:07:59.270000,0 days 00:08:06.350000,0 days 00:07:59.270000,0 days 00:08:06.350000,70,True,True,False,True,False,True
oliver,4U2eDJnwz_s,215819,False,10.410411,00:08:06.48,00:08:16.89,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:08:06.480000,0 days 00:08:16.890000,0 days 00:08:06.480000,0 days 00:08:16.890000,123,True,True,False,True,False,True
oliver,4U2eDJnwz_s,215822,False,29.496163,00:08:19.49,00:08:48.99,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:08:19.490000,0 days 00:08:48.990000,0 days 00:08:19.490000,0 days 00:08:48.990000,-1,True,False,False,False,False,False
oliver,4U2eDJnwz_s,215832,False,10.143476,00:08:52.86,00:09:03.0,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:08:52.860000,0 days 00:09:03,0 days 00:08:52.860000,0 days 00:09:03,146,True,True,False,True,False,True
oliver,4U2eDJnwz_s,215833,False,17.350684,00:09:03.14,00:09:20.49,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:09:03.140000,0 days 00:09:20.490000,0 days 00:09:03.140000,0 days 00:09:20.490000,171,True,True,False,True,False,True
oliver,4U2eDJnwz_s,215834,False,43.843844,00:09:20.62,00:10:04.47,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:09:20.620000,0 days 00:10:04.470000,0 days 00:09:20.620000,0 days 00:10:04.470000,136,True,True,False,True,False,True
oliver,4U2eDJnwz_s,216074,False,2.802803,00:05:55.85,00:05:58.65,http://www.youtube.com/watch?v=4U2eDJnwz_s,Auto_Lending_-_Last_Week_Tonight_with_John_Oliver_HBO-4U2eDJnwz_s.mkv,0 days 00:05:55.850000,0 days 00:05:58.650000,0 days 00:05:55.850000,0 days 00:05:58.650000,-1,False,False,False,False,False,False
